,Turkana,Marsabit,Mandera,Wajir,West Pokot,Samburu,Isiolo,Baringo,Keiyo-Marakwet,Trans Nzoia,Bungoma,Garissa,Uasin Gishu,Kakamega,Laikipia,Busia,Meru,Nandi,Siaya,Nakuru,Vihiga,Nyandarua,Tharaka,Kericho,Kisumu,Nyeri,Tana River,Kitui,Kirinyaga,Embu,Homa Bay,Bomet,Nyamira,Narok,Kisii,Murang'a,Migori,Kiambu,Machakos,Kajiado,Nairobi,Makueni,Lamu,Kilifi,Taita Taveta,Kwale,Mombasa,Offshore
2017-12-11,5.6707497,6.3685308,6.360615,6.1430874,4.232062,4.969276,4.2061152,3.018391,3.138363,2.357741,2.2165117,5.3279314,3.272231,2.658423,3.2134507,3.4295132,2.549288,3.2442062,3.4421403,2.685102,2.5858912,2.292883,2.5887666,3.0119588,2.6266432,1.786114,4.6450586,3.6798553,2.1712947,2.881363,2.4438133,1.7852029,1.8876232,2.8145967,1.7964672,3.1291668,2.4317849,4.47494,4.252397,3.749099,5.4303017,4.124435,7.0573316,4.6153502,4.1441503,4.4806013,6.0208445,6.775399
2017-12-12,5.392672,5.476121,5.4141498,4.546122,3.9183073,4.239861,3.1662047,2.648575,3.1225965,2.1729121,2.2078726,3.908721,3.3659563,2.6033633,2.9134517,2.980689,2.383197,3.1652975,3.2660952,2.6852508,2.4668162,2.1572526,2.550872,2.7904646,2.3729222,1.4994626,3.7127185,3.2313206,1.6895655,2.820152,2.4528704,1.9657427,2.0500782,2.7783632,2.0014246,2.6613252,2.4569223,4.220071,3.907884,3.542312,5.2607517,3.6478543,5.9121785,3.8893037,3.687412,3.750512,5.044632,5.806414
2017-12-13,4.894627,5.377545,5.2737813,5.026557,3.5787563,4.1634307,3.5776675,2.4051936,3.1956131,2.5520217,2.6406775,3.9141748,3.935676,3.0711787,3.210252,2.7266657,2.675032,3.764562,3.153166,2.7948496,3.6375968,2.3165343,2.7862215,3.0570257,3.1795647,1.7487364,3.361752,3.059707,2.3707993,3.28959,2.1801763,2.3698184,2.0138245,3.244331,1.7975036,3.340842,2.204013,4.790398,4.0915527,3.587186,5.798953,3.5898826,5.6050243,3.4421573,2.8039649,2.794661,3.7698035,5.077884
2017-12-14,4.0772347,4.7278056,3.90697,4.496513,3.0468252,3.9312046,4.0335364,2.4205418,2.4469767,1.9349217,1.8192768,3.6649513,2.0366886,2.194241,2.4175663,3.070759,2.8898063,2.0693212,3.3720446,1.7380596,2.915485,1.4683683,2.3017626,1.6122562,2.4653885,1.3474555,3.1172745,2.8488455,1.8287109,2.256629,2.7729332,1.7439328,2.3271527,2.300363,2.3527966,2.6234777,2.961246,3.420015,2.9687738,2.633407,3.9973955,2.876734,5.0318546,3.0854468,2.4496784,3.1535,3.9382024,4.382014
2017-12-15,3.1786554,4.3623495,3.9902453,4.2129664,2.219177,3.5999453,3.8261623,2.4985886,2.1589975,1.9594077,2.1033022,3.4245162,1.7053654,1.9616442,2.3535364,2.4406583,2.5495653,1.5792403,2.142051,1.4345453,1.9027894,1.4966047,1.9383112,1.3652629,1.7145251,1.4689091,2.9866395,2.741713,1.7714934,2.4315672,2.1588974,1.5546173,1.7028146,2.1054492,1.8785312,2.6306126,2.8903172,3.5001342,3.2096157,2.9362175,4.2101064,2.7807078,4.863477,3.0195897,2.0412388,2.6939592,3.8610883,4.117187
2017-12-16,3.4930484,5.068584,5.006282,4.889041,2.2472904,4.187663,4.0882425,2.4494815,2.3340232,1.7451577,1.7886399,4.2736387,2.0599706,1.9137611,2.9129877,3.110524,2.6033385,1.8417475,3.7930424,2.0224373,2.06474,1.7836676,2.2380555,1.9370896,1.8774403,1.7650367,3.7789538,3.21247,2.1479778,2.736703,3.0028043,1.7076367,2.2429957,2.2753088,2.3481123,3.1452148,3.3460398,4.3304048,3.856876,3.0802174,5.3043537,3.3063304,5.6867824,3.5586536,2.7423692,2.9388847,3.9641225,4.7700787
2017-12-17,5.7699103,7.1910048,5.8467884,6.043237,4.133107,5.7903337,5.7590184,3.0435574,2.8410504,1.9664984,2.1256907,4.42624,2.428356,2.313988,3.6809673,3.4811761,3.9304554,2.106185,3.649161,2.3579922,1.9911287,2.3088112,3.1672132,2.0145063,1.659512,2.2508917,3.6869123,3.484334,2.920658,3.6092403,2.8130987,2.0988088,2.131823,2.9193795,2.3083916,3.9431398,3.2600954,4.8776007,4.6048098,3.9647708,5.771755,3.7151086,5.287714,3.5049653,2.951767,3.142268,4.4549413,5.0713797
2017-12-18,6.1744065,6.8271008,6.061377,5.6606426,4.620048,5.6182485,4.9041934,3.5766628,3.854932,3.3434403,3.2214968,4.776429,4.7451715,3.605296,4.138791,2.5716133,3.0818858,4.6735063,1.7748293,3.6676278,2.050321,3.312578,2.816485,4.359984,2.6091726,2.303361,4.4692116,3.730301,2.5298975,3.6494648,1.9060185,2.8867807,2.2949727,3.7572806,2.1614528,3.9448473,1.994627,5.485807,5.1174088,4.70878,6.5421124,4.2331142,6.0499206,5.059385,4.15949,4.478953,6.2428246,6.3353252
2017-12-19,6.536055,7.345924,6.915087,6.6133413,4.8745513,5.4860682,5.1411324,3.2383065,3.8526013,3.0417912,3.3354306,5.090484,5.1982594,4.086861,3.908401,2.8344007,3.39177,4.918726,2.489364,3.4436429,2.6622727,2.675268,2.6740808,4.23233,2.6071773,2.0668066,4.296404,3.057468,2.5982015,3.0427577,2.051481,3.509217,2.014502,4.4535494,1.9924523,3.834855,2.7471883,5.1975827,4.6877933,4.479186,6.096849,3.5313237,6.5070863,4.901153,4.011833,4.4478893,6.5934887,6.555295
2017-12-20,7.033983,7.002838,6.226925,5.937453,5.4321117,5.8195534,5.1674676,3.7599607,4.1333733,2.740689,3.6993785,5.111022,5.488434,4.628091,4.7886133,3.4373698,3.976968,5.1912646,3.1194859,3.8500645,2.9312735,3.1972864,3.3920674,4.2658,2.733594,2.5584273,4.7001615,4.24923,3.1852522,3.9016,2.5074072,4.2242312,2.7633047,5.1158886,3.1821778,4.281351,3.1822572,5.797962,5.147379,4.7956295,6.796359,4.560677,6.0877075,4.31224,4.2089863,4.07552,5.278661,5.992801
2017-12-21,6.3713026,6.4771175,6.8683677,6.4171786,5.0500197,5.332292,4.813852,3.3290868,4.0107837,2.9640503,3.1710758,5.233692,5.153486,3.832485,4.058877,2.9277842,3.2548912,4.6985984,3.4944391,3.553016,1.9175004,2.659918,3.0256681,4.0192204,2.204034,2.19686,4.6008887,3.7846315,2.7561636,3.3928897,2.5004823,3.8344848,1.7987659,4.51113,1.652788,3.4526255,2.006067,5.095163,4.523451,4.371039,6.167012,4.192627,6.1298676,4.27786,3.5694616,3.1680152,4.822397,5.6926193
2017-12-22,6.4101014,6.6805434,6.23342,5.8091636,4.545253,5.372371,4.609719,2.9898376,3.3710377,2.5299668,2.8131974,4.856803,4.4842167,3.5509822,4.23602,2.8436224,3.0917706,4.179384,3.0844326,3.4571242,3.2460115,2.9695458,2.7892299,3.3387868,2.7411177,2.6949346,4.207485,3.7081654,2.8173997,3.254706,2.5829115,3.9171526,2.6214871,4.8057065,3.0371356,3.6325624,3.587405,5.3361573,4.56756,4.4942083,6.284319,4.310747,6.406564,4.0478473,3.5624042,3.6085236,5.294809,6.346068
2017-12-23,5.572384,5.8681912,6.652075,6.0266585,4.3456492,4.256177,3.8406649,3.231106,3.429269,2.444928,3.2229636,5.147564,4.301662,4.022123,3.694044,3.6342978,3.173936,4.3523145,3.4449422,3.270382,3.4555397,3.03298,3.605981,3.9555252,3.2645285,2.2905889,4.668772,3.9259436,2.6728528,4.033872,2.8099492,2.712045,2.2480197,3.4742646,2.3022015,3.984256,3.949459,5.017151,5.116261,4.302619,6.06962,4.186709,6.7357373,4.7491527,3.849101,4.498044,6.0421896,6.976147
2017-12-24,4.586166,5.008751,6.515981,5.6431284,3.6571171,4.0755143,3.7359307,2.6554909,3.0525506,1.8637094,2.4980125,5.030762,3.2653036,3.0000381,3.1846724,2.9509716,2.8541276,3.2650213,2.56072,2.5669854,2.6874704,2.354435,3.0991442,2.798198,2.387501,2.0442464,4.5062504,3.671218,2.079109,3.2426505,2.176338,2.2488554,2.0002472,2.5628014,2.2092311,2.9183109,2.528129,4.119589,4.5116067,3.8222182,5.180724,3.8605237,6.4767294,4.3703675,3.7381108,4.256044,5.7550178,6.5229497
2017-12-25,4.1199355,4.9606338,7.6057053,6.3348026,3.1247365,4.4014797,3.8935072,2.6830404,2.5759368,1.9291997,2.6182106,5.0563545,2.925849,3.0452948,3.2468638,3.855354,3.2819593,2.9728866,4.282947,2.4575114,3.7732687,2.390624,3.5488448,2.3740518,2.9724941,2.4851465,4.603237,3.98592,3.109586,3.9802942,3.202677,1.446221,2.1372857,2.2654207,2.2839284,3.8206089,3.6802304,4.6523395,5.10047,4.1132627,5.639104,4.107674,6.2741084,4.830649,3.84578,4.4035287,6.03333,6.495732
2017-12-26,5.8472795,6.7197714,6.6360736,6.065245,4.054208,5.222005,4.444564,3.3604207,3.402455,2.6456754,2.4915307,4.606748,3.3216956,2.705561,3.7602506,3.389843,3.053959,3.1187868,3.7181578,2.6458771,2.687223,2.6140893,3.1411295,2.8303661,2.46685,2.222202,4.172022,3.775297,2.6162212,3.6445498,3.0449245,2.2861173,2.3686163,2.8545153,2.4634473,3.5466328,3.3615127,4.6644225,4.6872272,3.852869,5.624198,4.008899,6.0540767,4.169255,3.3342814,3.3238072,5.037406,5.949387
2017-12-27,6.0401506,6.8474255,6.061268,5.940078,4.4203343,5.4035335,4.767564,3.395848,3.671126,2.4371548,2.1086974,4.892555,4.1035094,2.6219475,4.1072617,1.5639946,3.326647,3.76756,2.00491,3.3319821,2.2266245,2.9962475,3.0732303,3.2308862,2.0774255,2.2363684,4.4723945,3.9400973,2.6244385,3.3676417,1.9225547,2.1217735,1.1210907,3.0184815,1.2296705,3.605693,1.953228,5.312554,4.8977375,4.5745873,6.4472404,4.58533,6.0048127,4.4661274,3.682708,3.8610685,5.3086624,5.6705503
2017-12-28,5.556579,5.93672,5.834852,5.6067104,4.4092174,4.966706,4.462627,3.1447165,3.5705228,2.6646423,2.3368938,4.747092,3.642,2.7899377,3.7785535,3.3020737,3.1271467,3.3722048,3.434158,2.7291915,2.400528,2.7426367,3.0788343,2.835744,2.443291,2.1739218,4.1788898,3.6483603,2.886626,3.8961372,2.4082968,1.2837397,1.7028706,2.56299,1.3840054,4.0986485,2.4309278,5.4197793,5.1934004,4.366827,6.514385,4.261434,6.4124064,4.803443,3.9109669,4.2114925,6.068571,6.2638817
2017-12-29,5.1657815,5.9577613,5.7547336,5.7390127,3.9641879,4.8713317,4.611944,3.3467422,3.4595284,2.482395,2.1074069,4.5469203,3.237042,2.3171687,3.913756,2.4635043,2.9103134,2.9223201,2.8544312,2.6733105,2.3126996,2.7904801,2.8586314,2.5321212,2.2663667,2.1879914,3.9175432,3.7558696,2.5662286,3.5163023,2.3633606,1.3074244,1.6468297,2.169524,1.5959283,3.9307249,2.7391522,5.191767,4.927727,4.094605,6.2412224,4.147937,5.7611957,4.0608974,3.585884,3.784053,5.542906,5.50382
2017-12-30,4.514343,5.3404636,6.067868,5.566227,3.3131745,4.601498,4.0992227,3.1578155,2.9792933,2.058369,1.9847311,4.756333,2.690338,2.2571118,3.383773,3.1165397,3.142499,2.671143,3.6881344,2.4198475,2.8428726,2.5144858,3.167923,2.5041082,2.8309689,2.1526253,4.251623,3.7931416,2.4192789,3.544766,3.5759957,1.6321044,2.7988243,2.4568388,2.9883747,3.522215,3.919106,4.566249,4.7067785,3.86387,5.52577,4.2142134,6.0768113,4.137171,3.618854,3.7975495,5.284657,5.9998913
2017-12-31,4.277901,4.737065,5.7613087,4.8985543,2.9484968,4.062973,3.6300628,2.9216905,2.2913957,2.4897788,2.7880788,4.0329685,2.0536427,3.086384,2.6110015,4.551139,2.74687,2.4616592,4.0963235,1.7156998,3.8076954,1.6912825,2.7292292,2.489337,3.4468987,1.6438022,3.5357518,3.2905715,1.7293859,2.8541949,3.3921022,2.0153053,2.9554622,1.8362439,2.9241123,2.4081023,3.4833322,2.9532022,3.436784,2.6483715,3.7707937,3.2516985,5.2324753,3.4412038,2.749328,3.0497165,4.9072733,5.3136134
2018-01-01,2.966417,3.8117125,5.446346,4.903722,2.6042619,3.269675,3.0722175,2.8697436,2.1408467,2.600033,1.9284066,4.717304,1.9569659,2.0674155,2.5500786,2.013579,2.3985488,2.1428125,2.4030397,2.8250613,2.55552,2.614741,2.636586,2.456066,2.3670146,2.6442034,4.328565,3.168527,2.0062926,2.3846045,2.4178674,3.158435,2.675581,2.8582828,2.6370018,2.0891228,2.2912035,2.031252,2.6721978,2.2095513,2.340552,2.7562382,5.6297593,4.4591794,2.5149403,3.4521844,5.798485,5.8121166
2018-01-02,2.8583207,3.6630385,4.4244623,3.9914496,3.0606327,3.3896472,3.436735,2.643776,2.1882927,2.2082887,2.204177,3.6549401,2.0641794,2.687316,2.3955305,4.0338783,2.7011561,2.2870548,4.101402,2.0413623,3.2040565,2.208137,2.2213674,2.0421932,2.9213903,2.16332,3.1753016,2.3052967,1.302311,1.6780617,3.5368173,2.3983803,3.0941677,2.2193356,3.1673357,1.0996522,3.446235,1.0430366,1.0126642,1.5524814,1.1127688,1.8174709,4.707434,2.9140756,2.3784938,2.880917,3.8434005,4.547093
2018-01-03,3.1157985,3.512204,5.695766,4.9227576,2.8617086,3.4588814,3.528961,2.980784,2.209641,2.1481917,2.2761004,4.660609,1.5885721,2.3459837,2.771005,3.6112475,2.752504,1.7447224,3.5019128,2.369636,2.9040518,2.1970274,2.5110877,2.3711703,2.6063306,1.853662,3.6768224,2.4747999,1.4613861,2.1731923,2.6871862,2.5229952,2.884645,2.327851,2.690643,2.1866953,2.4721172,2.00726,2.524788,1.9542304,2.2434607,2.0679157,6.3266745,3.6263762,2.3566227,3.5498621,5.2030725,6.0580454
2018-01-04,3.184987,3.595558,5.923339,4.65309,3.1075432,3.2620165,3.195629,3.1313908,2.5490377,3.3059905,2.703629,3.6899087,2.2871969,2.8406403,2.9420428,3.3789167,3.0080647,2.509815,3.8293142,3.0130656,3.925408,2.4030957,2.8206263,2.6362376,3.432186,2.428754,2.8035834,2.7487402,1.6725365,2.1736133,3.2220893,3.0142124,3.1579158,2.755608,2.969328,1.7178708,3.0829196,1.4944662,1.5972956,1.9369076,1.3437891,2.4532702,3.7986114,2.3624701,3.022732,3.4789073,3.4330053,4.2243156
2018-01-05,3.3745332,3.3895948,5.715665,4.8050094,3.2213132,3.076576,3.0667944,3.4315877,2.615399,3.4429557,2.804277,4.591225,2.1442134,2.5591078,3.375208,3.164114,2.6127586,2.295273,3.1040914,3.813403,3.0342555,3.4816666,2.7002969,2.9589653,2.7389948,3.230672,4.0323095,2.8286557,2.6248605,2.9625952,3.0222964,2.9634311,2.9657779,2.983477,3.0884705,2.5184586,3.5830607,1.9467899,2.4985604,1.714109,1.9582496,2.1505404,5.746922,3.808039,1.8585219,2.1639915,4.8130255,5.7493086
2018-01-06,3.3914766,3.592041,6.466502,5.50087,3.1983674,3.2636535,3.5485682,3.1425385,2.2281747,3.0964162,2.7965026,4.788353,2.2845201,2.8164933,2.808012,3.4962492,2.8720732,2.4558632,4.2731194,3.02132,3.0226247,2.8241496,2.8803184,2.6302786,2.6445286,2.847865,3.8637803,3.007353,2.6510146,2.8813572,4.403796,3.0850563,3.5121598,2.983596,4.137309,2.7762766,4.8590984,2.4323134,2.8629827,1.9622309,2.8978038,2.3371975,5.7039557,3.1380727,1.8588846,2.3108246,4.2165728,5.623074
2018-01-07,2.900787,3.610276,6.2845936,5.2694426,2.5926282,3.113004,3.1609914,2.6052856,1.959944,2.5160356,2.1799295,5.0744886,1.7292848,2.3026516,2.4493902,3.0911345,2.6139824,2.0332017,3.839115,2.4466968,3.364573,1.9693252,2.5462213,2.4023705,2.9985228,2.020136,4.4216475,2.998064,1.9857082,2.3794029,3.995626,3.0973547,3.6604226,2.7998421,3.8919024,2.0797129,4.0062256,1.8642241,2.32784,1.8050553,2.1384127,2.4218497,6.4465985,4.2269964,2.7926657,4.168421,5.9029236,6.6096883
2018-01-08,2.6766841,3.4564447,6.4857597,5.366349,2.358984,3.2202735,3.3426538,2.6217859,1.9492947,2.3091412,2.4400792,5.187405,2.1508987,2.6292608,2.4566734,3.527697,2.7944865,2.3470478,3.7428553,2.15219,2.6447384,2.027116,2.8258445,2.4609396,2.580397,2.3119051,4.38976,3.0005376,2.0144746,2.6427474,3.7117255,2.568433,2.988663,2.6354225,3.1929917,1.7259068,4.360444,1.4231337,2.4332688,2.0188372,1.5996187,2.4644647,6.8375688,3.9371965,2.0738437,3.309434,4.993404,6.5808706
2018-01-09,2.7051406,3.977392,6.27932,5.2951174,1.935246,3.3649783,3.3081677,2.1368623,1.3386443,1.719223,2.2183092,5.0391793,2.061751,2.648114,2.0791364,3.2709324,2.2370815,2.4134872,3.943037,1.7833128,3.158509,1.3360597,1.8431731,2.3370266,2.8399088,1.4608575,3.9892766,2.2519915,1.1598426,1.6238619,3.185296,2.8898408,3.029345,2.7499845,3.1066346,1.2085657,3.3033724,1.1265059,1.949882,1.6755658,1.2765383,2.0006394,6.594709,3.717559,1.7710772,2.8522377,4.597893,6.520699
2018-01-10,2.996704,4.0240426,7.1983566,5.9723186,2.484265,3.4444506,3.3800638,2.5658875,2.0981824,2.4761188,2.5747771,5.9382086,2.0736806,2.5928595,2.4096627,3.813116,2.5276995,2.0779095,4.0329432,2.151319,2.5230334,1.8057368,2.4954784,2.3559167,2.381875,1.7464566,5.075899,3.100995,1.5823174,2.4258592,3.5689998,2.7124233,3.120474,2.5486867,3.4184217,1.9767685,4.0343275,1.6793486,2.4602942,1.9845892,1.9269134,2.5576422,7.8889756,5.0295897,3.2181523,4.4407625,6.669307,7.756838
2018-01-11,4.345749,5.8025675,7.886064,6.332133,2.9624186,4.736103,4.2961617,3.0299947,2.4897037,2.2851021,2.8595552,5.9157777,2.79091,3.082159,3.324079,3.6140287,3.1559517,2.9032784,3.9976473,2.7692811,3.183639,2.621201,3.1146786,3.3797696,3.1092331,2.3428967,5.012478,3.2705438,2.4139485,3.2518961,3.8078644,3.4917219,3.699634,3.2386122,3.8991523,3.270891,4.340008,3.7673085,4.0627294,2.762212,4.4392996,2.764023,7.775609,4.8011384,2.588553,2.514355,5.889969,7.406198
2018-01-12,5.363026,6.268822,7.674594,6.6692786,3.5496109,5.0910354,4.7100763,3.5487056,3.1482446,2.6854448,2.3747506,5.561945,2.7979317,2.4021373,4.0755973,3.0817149,3.0960245,2.6113086,3.5691032,2.9108226,1.704337,2.9285336,2.9547822,2.8082936,2.0494392,2.3921633,4.6956644,4.01469,2.600227,3.5335755,3.705622,2.451626,3.0474877,2.6310954,3.26299,3.5029898,4.116763,3.6960783,4.1107707,2.9804997,4.2235975,3.7190444,7.0410657,4.3836064,3.3193312,3.1987448,5.295619,6.7952595
2018-01-13,5.447589,6.236181,7.2851124,6.517113,3.2339451,4.5968847,4.3622913,3.0381138,2.5470989,2.8932524,2.3982103,5.606826,2.160688,2.3924649,2.9172158,3.7849703,2.5641088,1.9492795,3.9361486,2.17803,1.9027617,1.8714314,2.3446622,1.9720949,1.6727949,1.5592312,4.809431,3.7309837,1.9214454,2.959532,2.543754,2.17395,2.0243988,2.5054922,2.4880314,2.8799083,2.889915,3.670665,3.7615988,3.3247826,4.5464973,3.8905694,7.032798,4.6348777,3.2570634,3.692287,5.888487,7.129518
2018-01-14,4.7485003,5.0768924,6.128555,5.3637466,3.280199,4.004412,3.4796388,3.5575538,2.7990248,3.4667587,2.7506745,4.6395416,2.4737265,2.6499014,2.9454074,3.9686627,2.4463708,2.3819535,4.347244,2.5867832,2.3913398,2.2366612,2.53479,2.861489,2.4073737,1.8813506,4.217991,3.2480352,1.6875658,2.8666332,3.9102452,3.5316947,3.641697,2.926295,3.881403,2.3302286,4.409406,2.3968494,3.0263863,2.650795,2.9333649,3.0158827,5.7418275,4.7733526,2.7685497,3.9162383,6.016468,6.499716
2018-01-15,3.7530322,5.0777445,6.6757736,5.5811486,2.575475,4.0652194,3.532615,3.1558373,2.6317067,3.040376,2.3146093,4.57976,2.1577604,2.523418,2.6557765,3.5528502,2.451588,2.3663769,3.5428562,2.2103338,3.6465178,1.7815696,2.5620377,2.6269433,2.9795263,1.8728644,3.9839087,3.1297352,1.949255,2.8351552,2.1595018,2.304307,2.1785293,2.0930014,1.9936635,2.3868802,1.941036,2.591359,3.349632,2.9942927,3.0748405,3.1865308,6.330785,4.1137424,2.5138705,3.3296235,5.423746,6.1526294
2018-01-16,3.6285067,4.5914164,5.653418,5.1097307,2.3988292,4.023319,3.8332121,2.88107,1.9078032,2.331249,2.3190458,4.8261595,1.6744635,2.540805,2.3028839,4.077972,2.9450421,1.7879586,3.8746889,1.6132126,3.0299983,1.5539839,2.486421,1.8057696,2.5520585,1.4432876,4.402151,3.239025,1.5216414,2.6020772,3.346409,2.4028354,2.7164528,2.1731966,3.172605,2.3146365,4.0915966,2.4308064,3.0308087,2.4905531,2.9933152,2.9273798,6.4843464,4.8131986,2.8234856,3.854703,6.3424997,6.6833134
2018-01-17,3.7534482,5.0017476,5.621354,4.9174447,2.6779606,4.273045,3.781717,2.8510535,2.4933004,2.4963238,2.3043795,4.3788176,2.1588616,2.2843134,2.9382102,3.4426677,2.9112167,2.2481558,3.4260137,2.3750517,2.4197662,2.3702934,3.0061603,2.7592924,2.473014,2.7227182,4.1919017,3.3791938,2.6024344,3.1598663,2.7853994,1.7458118,2.0448244,1.9201356,2.066451,2.4270554,3.0665245,2.7986348,3.4540188,2.8858893,3.6298375,3.3246088,6.3393273,4.289593,3.0733418,3.6709414,5.401142,6.1490626
2018-01-18,3.6967554,4.6612277,4.890213,4.629159,2.9240057,4.111275,4.0037546,3.2218018,2.3613687,2.3602426,2.540096,4.1618404,2.206495,2.9431736,2.8654718,4.317242,3.0307703,2.5230057,4.625852,2.5538356,3.603468,2.3920145,2.5956411,3.1218417,3.5700014,2.2945552,4.015038,3.2661288,1.8894962,2.540915,4.291251,4.044877,4.2345986,2.8507555,4.186569,2.471369,4.272151,2.2599535,2.7428777,2.1160378,2.8102398,3.034501,6.0814543,4.601552,2.7309337,3.3307261,5.7513103,6.012547
2018-01-19,3.6548116,5.237667,6.2078905,5.637683,2.8866627,4.5414414,4.521496,2.8573968,2.3139565,2.3273442,2.3804073,4.692359,1.9873859,2.4737513,3.2629814,3.9071214,2.7704992,2.235032,4.224595,2.288873,3.4413238,2.222427,2.7591527,2.7341042,3.230363,2.3527293,4.209443,3.6870935,2.7134392,3.279193,3.282092,1.9270345,3.057245,2.1165423,2.7922637,3.3489678,3.2555683,3.870907,4.2392364,3.1801789,4.6868553,3.7970703,6.426456,5.0349636,3.1895924,4.1366177,6.685368,6.3125486
2018-01-20,4.622643,5.6313353,7.0891995,6.0258718,3.4479244,4.5524583,4.507502,3.3304734,3.2279046,2.4254558,2.7279766,4.4581966,3.2830725,3.2648666,3.6824632,3.9938369,3.2813015,3.3821168,4.595236,2.920881,3.9058187,3.0059986,3.2109644,3.5883448,3.689634,2.7585466,3.9281344,3.539249,2.8398483,3.5661888,4.600566,2.780742,4.2462044,2.9073713,4.3756657,3.5461829,5.002058,4.5570793,4.7677703,3.7892697,5.546652,3.8374832,5.8957596,4.4013095,3.6292224,4.6612687,6.0588436,6.344777
2018-01-21,5.0702624,5.963005,6.896638,6.0894823,4.312844,4.7916346,4.3664308,3.5546837,3.3606343,2.8083017,2.1973505,4.288143,2.7977502,2.4183865,4.0729923,3.7457852,3.7204692,2.6476192,3.8492854,2.823691,2.1660268,3.077711,3.580042,2.8443413,2.0695283,2.8240979,3.8599608,3.5543776,2.697684,3.6079495,3.2936478,2.1312034,2.7905636,2.2602513,2.7824519,3.5859325,3.4303837,3.9154787,4.0591826,2.9126694,4.5736694,3.4524362,5.207057,3.8543983,2.7701924,3.1803563,4.7030816,5.410878
2018-01-22,5.566773,6.663264,7.300727,6.59008,4.955918,5.302129,5.0768647,4.087465,4.451656,3.5628653,2.9175272,5.2009,4.8748417,3.5440743,4.9042177,3.2589655,3.880206,4.7849827,3.795748,3.7861786,2.6129618,4.051763,4.06584,4.871702,3.317858,3.7391217,4.636273,4.249441,3.6458337,4.476548,3.3608103,2.642278,2.8556395,2.793505,2.663451,4.4992633,3.2020304,5.539641,5.6638055,4.5921073,6.5542736,4.5721188,6.733936,4.9971414,3.9660244,4.0811467,6.432055,6.594263
2018-01-23,5.2577114,6.1816425,5.9825315,5.742263,4.1372933,5.01666,4.960412,3.633318,3.6212192,2.4465272,2.4470937,4.7553797,3.7413456,3.1215866,3.8741417,3.7160177,3.5814154,3.7809322,4.080631,2.7217538,3.5244105,3.0931537,2.9919636,3.480959,3.3875332,2.8778882,4.31074,3.6315095,2.7496712,3.033954,3.5561252,1.8220781,3.1520722,2.4848921,2.9585986,3.4360392,3.3591313,4.2462077,4.0408273,3.7283747,5.086565,3.8966136,6.4490647,4.543065,3.374477,3.4482095,5.8048496,6.0086484
2018-01-24,4.6927433,5.672552,4.6596704,5.179872,3.2234008,4.6459227,5.0882688,3.0033405,2.7004879,2.1008544,2.224595,4.091363,2.5327883,2.8247378,2.6815624,3.5058239,3.593806,3.1323526,3.7130668,2.0114446,3.9648638,1.9929314,2.4338236,2.9825075,3.696788,1.5146658,3.6724718,3.4606056,1.8360995,2.596963,3.464096,1.4333395,2.5106316,2.2177122,2.6735883,2.9215138,3.5128167,3.9451802,3.8211498,3.3007658,4.843258,3.480119,5.026046,3.7274384,2.776741,3.178575,4.8237953,4.6466036
2018-01-25,3.3719919,4.1165895,4.130734,4.236935,2.6022434,3.8183665,3.921083,3.0896773,2.3615773,2.4762628,2.5813518,4.384846,2.107858,2.8016188,2.4437947,3.7068098,2.9555454,2.5971327,3.4639552,1.7893139,3.276251,1.8226515,2.6250415,2.7830772,3.2106333,1.6234956,4.1704555,3.4784067,1.4255786,2.336737,3.3972244,2.3832219,3.022235,2.1427875,2.9400523,2.435395,3.6542172,3.076844,3.230839,2.8813088,3.7829473,3.3587542,5.44713,4.1354733,2.5479746,2.6626222,4.45852,4.807666
2018-01-26,2.6211925,3.7168806,4.2459393,4.4512916,2.450924,3.5532491,3.8867064,3.2302077,2.0986702,2.6823041,2.163268,4.143196,1.3355811,1.6588644,3.1804664,2.5948956,2.854815,1.3683741,2.9826229,2.3017516,1.7099645,2.3391504,2.3468406,2.4362972,1.9020656,2.178355,3.781018,3.0886173,1.6623155,2.2941144,3.1841764,2.7938716,2.9000132,2.4081755,3.0598893,2.4114265,3.314618,2.2018178,2.254057,2.025794,2.5440755,2.5818956,5.007004,3.7808127,2.2346096,2.5760744,3.9898553,4.461118
